,eval_win_rate,algo,step,scenario
12,0.07,ARMAPPO,5200000.0,academy_counterattack_hard
13,0.03,ARMAPPO,5600000.0,academy_counterattack_hard
14,0.06,ARMAPPO,6000000.0,academy_counterattack_hard
15,0.05,ARMAPPO,6400000.0,academy_counterattack_hard
16,0.07,ARMAPPO,6800000.0,academy_counterattack_hard
17,0.14,ARMAPPO,7200000.0,academy_counterattack_hard
18,0.19,ARMAPPO,7600000.0,academy_counterattack_hard
19,0.04,ARMAPPO,8000000.0,academy_counterattack_hard
20,0.04,ARMAPPO,8400000.0,academy_counterattack_hard
21,0.14,ARMAPPO,8800000.0,academy_counterattack_hard
22,0.09,ARMAPPO,9200000.0,academy_counterattack_hard
23,0.01,ARMAPPO,9600000.0,academy_counterattack_hard
24,0.06,ARMAPPO,10000000.0,academy_counterattack_hard
25,0.13,ARMAPPO,10400000.0,academy_counterattack_hard
26,0.12,ARMAPPO,10800000.0,academy_counterattack_hard
27,0.12,ARMAPPO,11200000.0,academy_counterattack_hard
28,0.11,ARMAPPO,11600000.0,academy_counterattack_hard
29,0.17,ARMAPPO,12000000.0,academy_counterattack_hard
30,0.19,ARMAPPO,12400000.0,academy_counterattack_hard
31,0.34,ARMAPPO,12800000.0,academy_counterattack_hard
32,0.3,ARMAPPO,13200000.0,academy_counterattack_hard
33,0.38,ARMAPPO,13600000.0,academy_counterattack_hard
34,0.23,ARMAPPO,14000000.0,academy_counterattack_hard
35,0.32,ARMAPPO,14400000.0,academy_counterattack_hard
36,0.36,ARMAPPO,14800000.0,academy_counterattack_hard
37,0.38,ARMAPPO,15200000.0,academy_counterattack_hard
38,0.32,ARMAPPO,15600000.0,academy_counterattack_hard
39,0.24,ARMAPPO,16000000.0,academy_counterattack_hard
40,0.19,ARMAPPO,16400000.0,academy_counterattack_hard
41,0.49,ARMAPPO,16800000.0,academy_counterattack_hard
42,0.47,ARMAPPO,17200000.0,academy_counterattack_hard
43,0.56,ARMAPPO,17600000.0,academy_counterattack_hard
44,0.5,ARMAPPO,18000000.0,academy_counterattack_hard
45,0.42,ARMAPPO,18400000.0,academy_counterattack_hard
46,0.49,ARMAPPO,18800000.0,academy_counterattack_hard
47,0.48,ARMAPPO,19200000.0,academy_counterattack_hard
48,0.36,ARMAPPO,19600000.0,academy_counterattack_hard
49,0.63,ARMAPPO,20000000.0,academy_counterattack_hard
0,0.0,ARMAPPO,400000.0,academy_counterattack_hard
1,0.01,ARMAPPO,800000.0,academy_counterattack_hard
2,0.0,ARMAPPO,1200000.0,academy_counterattack_hard
3,0.0,ARMAPPO,1600000.0,academy_counterattack_hard
4,0.01,ARMAPPO,2000000.0,academy_counterattack_hard
5,0.0,ARMAPPO,2400000.0,academy_counterattack_hard
6,0.01,ARMAPPO,2800000.0,academy_counterattack_hard
7,0.0,ARMAPPO,3200000.0,academy_counterattack_hard
8,0.04,ARMAPPO,3600000.0,academy_counterattack_hard
9,0.0,ARMAPPO,4000000.0,academy_counterattack_hard
10,0.05,ARMAPPO,4400000.0,academy_counterattack_hard
11,0.04,ARMAPPO,4800000.0,academy_counterattack_hard
12,0.01,ARMAPPO,5200000.0,academy_counterattack_hard
13,0.01,ARMAPPO,5600000.0,academy_counterattack_hard
