,eval_win_rate,algo,step,scenario
11,0.02,HAPPO,4800000.0,academy_corner
12,0.09,HAPPO,5200000.0,academy_corner
13,0.05,HAPPO,5600000.0,academy_corner
14,0.04,HAPPO,6000000.0,academy_corner
15,0.27,HAPPO,6400000.0,academy_corner
16,0.38,HAPPO,6800000.0,academy_corner
17,0.35,HAPPO,7200000.0,academy_corner
18,0.24,HAPPO,7600000.0,academy_corner
19,0.38,HAPPO,8000000.0,academy_corner
20,0.36,HAPPO,8400000.0,academy_corner
21,0.39,HAPPO,8800000.0,academy_corner
22,0.39,HAPPO,9200000.0,academy_corner
23,0.36,HAPPO,9600000.0,academy_corner
24,0.4,HAPPO,10000000.0,academy_corner
25,0.42,HAPPO,10400000.0,academy_corner
26,0.39,HAPPO,10800000.0,academy_corner
27,0.41,HAPPO,11200000.0,academy_corner
28,0.4,HAPPO,11600000.0,academy_corner
29,0.4,HAPPO,12000000.0,academy_corner
30,0.4,HAPPO,12400000.0,academy_corner
31,0.38,HAPPO,12800000.0,academy_corner
32,0.41,HAPPO,13200000.0,academy_corner
33,0.42,HAPPO,13600000.0,academy_corner
34,0.4,HAPPO,14000000.0,academy_corner
35,0.38,HAPPO,14400000.0,academy_corner
36,0.4,HAPPO,14800000.0,academy_corner
37,0.43,HAPPO,15200000.0,academy_corner
38,0.4,HAPPO,15600000.0,academy_corner
39,0.43,HAPPO,16000000.0,academy_corner
40,0.44,HAPPO,16400000.0,academy_corner
41,0.4,HAPPO,16800000.0,academy_corner
42,0.4,HAPPO,17200000.0,academy_corner
43,0.43,HAPPO,17600000.0,academy_corner
44,0.35,HAPPO,18000000.0,academy_corner
45,0.39,HAPPO,18400000.0,academy_corner
46,0.42,HAPPO,18800000.0,academy_corner
47,0.42,HAPPO,19200000.0,academy_corner
48,0.4,HAPPO,19600000.0,academy_corner
49,0.41,HAPPO,20000000.0,academy_corner
0,0.0,HAPPO,400000.0,academy_corner
1,0.01,HAPPO,800000.0,academy_corner
2,0.06,HAPPO,1200000.0,academy_corner
3,0.11,HAPPO,1600000.0,academy_corner
4,0.22,HAPPO,2000000.0,academy_corner
5,0.04,HAPPO,2400000.0,academy_corner
6,0.02,HAPPO,2800000.0,academy_corner
7,0.25,HAPPO,3200000.0,academy_corner
8,0.21,HAPPO,3600000.0,academy_corner
9,0.1,HAPPO,4000000.0,academy_corner
10,0.12,HAPPO,4400000.0,academy_corner
11,0.09,HAPPO,4800000.0,academy_corner
12,0.24,HAPPO,5200000.0,academy_corner
13,0.29,HAPPO,5600000.0,academy_corner
14,0.2,HAPPO,6000000.0,academy_corner
15,0.27,HAPPO,6400000.0,academy_corner
16,0.38,HAPPO,6800000.0,academy_corner
17,0.38,HAPPO,7200000.0,academy_corner
18,0.43,HAPPO,7600000.0,academy_corner
