,eval_win_rate,algo,step,scenario
15,0.11242976750694401,MAT-Dec,3760000.0,10gen_terran 10v10
16,0.13369381400555522,MAT-Dec,4010000.0,10gen_terran 10v10
17,0.14445505120444418,MAT-Dec,4260000.0,10gen_terran 10v10
18,0.14681404096355535,MAT-Dec,4510000.0,10gen_terran 10v10
19,0.1737012327708443,MAT-Dec,4760000.0,10gen_terran 10v10
20,0.19521098621667543,MAT-Dec,5010000.0,10gen_terran 10v10
21,0.19366878897334036,MAT-Dec,5260000.0,10gen_terran 10v10
22,0.1799350311786723,MAT-Dec,5510000.0,10gen_terran 10v10
23,0.17519802494293785,MAT-Dec,5760000.0,10gen_terran 10v10
24,0.22765841995435027,MAT-Dec,6010000.0,10gen_terran 10v10
25,0.20712673596348022,MAT-Dec,6260000.0,10gen_terran 10v10
26,0.1844513887707842,MAT-Dec,6510000.0,10gen_terran 10v10
27,0.22256111101662737,MAT-Dec,6760000.0,10gen_terran 10v10
28,0.2342988888133019,MAT-Dec,7010000.0,10gen_terran 10v10
29,0.24368911105064153,MAT-Dec,7260000.0,10gen_terran 10v10
30,0.25120128884051324,MAT-Dec,7510000.0,10gen_terran 10v10
31,0.26971103107241057,MAT-Dec,7760000.0,10gen_terran 10v10
32,0.2595188248579285,MAT-Dec,8010000.0,10gen_terran 10v10
33,0.27011505988634277,MAT-Dec,8260000.0,10gen_terran 10v10
34,0.2848420479090742,MAT-Dec,8510000.0,10gen_terran 10v10
35,0.2841236383272594,MAT-Dec,8760000.0,10gen_terran 10v10
36,0.2960489106618075,MAT-Dec,9010000.0,10gen_terran 10v10
37,0.318089128529446,MAT-Dec,9260000.0,10gen_terran 10v10
38,0.3044713028235568,MAT-Dec,9510000.0,10gen_terran 10v10
39,0.30607704225884547,MAT-Dec,9760000.0,10gen_terran 10v10
0,0.0,MAT-Dec,10000.0,10gen_terran 10v10
1,0.00625,MAT-Dec,260000.0,10gen_terran 10v10
2,0.005000000000000001,MAT-Dec,510000.0,10gen_terran 10v10
3,0.010250000000000002,MAT-Dec,760000.0,10gen_terran 10v10
4,0.026950000000000005,MAT-Dec,1010000.0,10gen_terran 10v10
5,0.02781000000000001,MAT-Dec,1260000.0,10gen_terran 10v10
6,0.03474800000000001,MAT-Dec,1510000.0,10gen_terran 10v10
7,0.05279840000000001,MAT-Dec,1760000.0,10gen_terran 10v10
8,0.06723872,MAT-Dec,2010000.0,10gen_terran 10v10
9,0.066290976,MAT-Dec,2260000.0,10gen_terran 10v10
10,0.09678278080000001,MAT-Dec,2510000.0,10gen_terran 10v10
11,0.10867622464000001,MAT-Dec,2760000.0,10gen_terran 10v10
12,0.11819097971200002,MAT-Dec,3010000.0,10gen_terran 10v10
13,0.12580278376960002,MAT-Dec,3260000.0,10gen_terran 10v10
14,0.11939222701568003,MAT-Dec,3510000.0,10gen_terran 10v10
15,0.12051378161254403,MAT-Dec,3760000.0,10gen_terran 10v10
16,0.14641102529003525,MAT-Dec,4010000.0,10gen_terran 10v10
17,0.1608788202320282,MAT-Dec,4260000.0,10gen_terran 10v10
18,0.1662030561856226,MAT-Dec,4510000.0,10gen_terran 10v10
19,0.18921244494849807,MAT-Dec,4760000.0,10gen_terran 10v10
20,0.22011995595879846,MAT-Dec,5010000.0,10gen_terran 10v10
21,0.2260959647670388,MAT-Dec,5260000.0,10gen_terran 10v10
22,0.23087677181363103,MAT-Dec,5510000.0,10gen_terran 10v10
23,0.23470141745090484,MAT-Dec,5760000.0,10gen_terran 10v10
24,0.21901113396072389,MAT-Dec,6010000.0,10gen_terran 10v10
25,0.21895890716857913,MAT-Dec,6260000.0,10gen_terran 10v10
26,0.21266712573486332,MAT-Dec,6510000.0,10gen_terran 10v10
27,0.17638370058789068,MAT-Dec,6760000.0,10gen_terran 10v10
28,0.19735696047031254,MAT-Dec,7010000.0,10gen_terran 10v10
29,0.22038556837625004,MAT-Dec,7260000.0,10gen_terran 10v10
30,0.23880845470100004,MAT-Dec,7510000.0,10gen_terran 10v10
31,0.24729676376080004,MAT-Dec,7760000.0,10gen_terran 10v10
32,0.22908741100864005,MAT-Dec,8010000.0,10gen_terran 10v10
33,0.22076992880691207,MAT-Dec,8260000.0,10gen_terran 10v10
34,0.21411594304552967,MAT-Dec,8510000.0,10gen_terran 10v10
35,0.25254275443642377,MAT-Dec,8760000.0,10gen_terran 10v10
36,0.270784203549139,MAT-Dec,9010000.0,10gen_terran 10v10
37,0.27287736283931124,MAT-Dec,9260000.0,10gen_terran 10v10
38,0.274551890271449,MAT-Dec,9510000.0,10gen_terran 10v10
39,0.29464151221715923,MAT-Dec,9760000.0,10gen_terran 10v10
0,0.0,MAT-Dec,10000.0,10gen_terran 10v10
1,0.0,MAT-Dec,260000.0,10gen_terran 10v10
2,0.0,MAT-Dec,510000.0,10gen_terran 10v10
3,0.00625,MAT-Dec,760000.0,10gen_terran 10v10
4,0.011250000000000001,MAT-Dec,1010000.0,10gen_terran 10v10
5,0.027750000000000004,MAT-Dec,1260000.0,10gen_terran 10v10
6,0.04095000000000001,MAT-Dec,1510000.0,10gen_terran 10v10
7,0.04526000000000001,MAT-Dec,1760000.0,10gen_terran 10v10
8,0.048708000000000015,MAT-Dec,2010000.0,10gen_terran 10v10
9,0.05146640000000001,MAT-Dec,2260000.0,10gen_terran 10v10
10,0.08492312000000002,MAT-Dec,2510000.0,10gen_terran 10v10
11,0.09293849600000001,MAT-Dec,2760000.0,10gen_terran 10v10
12,0.0993507968,MAT-Dec,3010000.0,10gen_terran 10v10
13,0.09823063744,MAT-Dec,3260000.0,10gen_terran 10v10
14,0.103584509952,MAT-Dec,3510000.0,10gen_terran 10v10
15,0.12661760796160001,MAT-Dec,3760000.0,10gen_terran 10v10
16,0.13879408636928003,MAT-Dec,4010000.0,10gen_terran 10v10
17,0.15478526909542403,MAT-Dec,4260000.0,10gen_terran 10v10
18,0.14257821527633924,MAT-Dec,4510000.0,10gen_terran 10v10
19,0.1515625722210714,MAT-Dec,4760000.0,10gen_terran 10v10
20,0.1525000577768571,MAT-Dec,5010000.0,10gen_terran 10v10
21,0.1345000462214857,MAT-Dec,5260000.0,10gen_terran 10v10
22,0.13260003697718856,MAT-Dec,5510000.0,10gen_terran 10v10
23,0.18733002958175085,MAT-Dec,5760000.0,10gen_terran 10v10
24,0.1748640236654007,MAT-Dec,6010000.0,10gen_terran 10v10
25,0.22739121893232056,MAT-Dec,6260000.0,10gen_terran 10v10
26,0.23816297514585646,MAT-Dec,6510000.0,10gen_terran 10v10
27,0.2342803801166852,MAT-Dec,6760000.0,10gen_terran 10v10
28,0.22492430409334818,MAT-Dec,7010000.0,10gen_terran 10v10
29,0.22993944327467858,MAT-Dec,7260000.0,10gen_terran 10v10
30,0.23395155461974287,MAT-Dec,7510000.0,10gen_terran 10v10
31,0.23716124369579433,MAT-Dec,7760000.0,10gen_terran 10v10
32,0.23972899495663547,MAT-Dec,8010000.0,10gen_terran 10v10
33,0.2605331959653084,MAT-Dec,8260000.0,10gen_terran 10v10
