,eval_average_episode_rewards,train_episode_rewards,algo,step,scenario
79,4492.667313789287,3713.081279365795,MAPPO_FULL,7904000.0,Ant-v2 4x2
80,4596.771368732699,3815.369978236408,MAPPO_FULL,8004000.0,Ant-v2 4x2
81,4670.0001909902585,3721.2844938459816,MAPPO_FULL,8104000.0,Ant-v2 4x2
82,4800.305341230456,2663.31036194842,MAPPO_FULL,8204000.0,Ant-v2 4x2
83,4746.120095776539,3017.0201146178733,MAPPO_FULL,8304000.0,Ant-v2 4x2
84,4550.32550181421,4012.4378446832743,MAPPO_FULL,8404000.0,Ant-v2 4x2
85,4481.074042561117,3293.36623084935,MAPPO_FULL,8504000.0,Ant-v2 4x2
86,4349.938770544769,3198.7099268890956,MAPPO_FULL,8604000.0,Ant-v2 4x2
87,4801.8896339126295,3879.9443102743458,MAPPO_FULL,8704000.0,Ant-v2 4x2
88,4673.98162641538,3383.5974871321255,MAPPO_FULL,8804000.0,Ant-v2 4x2
89,4759.528843426467,3908.334182040449,MAPPO_FULL,9004000.0,Ant-v2 4x2
90,4753.47421017434,1771.2409148524032,MAPPO_FULL,9104000.0,Ant-v2 4x2
91,4770.148683062022,3187.5785352199086,MAPPO_FULL,9204000.0,Ant-v2 4x2
92,4587.858791778739,4120.429728568284,MAPPO_FULL,9304000.0,Ant-v2 4x2
93,4617.501955408026,4147.826620990852,MAPPO_FULL,9404000.0,Ant-v2 4x2
94,4783.395346589043,4099.697017026579,MAPPO_FULL,9504000.0,Ant-v2 4x2
95,4725.071528531853,4075.4762976015872,MAPPO_FULL,9604000.0,Ant-v2 4x2
96,4947.892914471047,3828.750754565468,MAPPO_FULL,9704000.0,Ant-v2 4x2
97,4860.458053644046,3969.6391357461557,MAPPO_FULL,9804000.0,Ant-v2 4x2
98,4699.423274926596,4271.648401130173,MAPPO_FULL,9904000.0,Ant-v2 4x2
0,998.0975292734959,24.66274982558381,MAPPO_FULL,4000.0,Ant-v2 4x2
1,946.0523346372805,305.8315258779679,MAPPO_FULL,104000.0,Ant-v2 4x2
2,938.6417974042175,233.6017179040327,MAPPO_FULL,204000.0,Ant-v2 4x2
3,965.4945309538398,402.28151621682935,MAPPO_FULL,304000.0,Ant-v2 4x2
4,959.6192248378693,293.7490324158152,MAPPO_FULL,404000.0,Ant-v2 4x2
5,960.0663496967518,247.9464462029407,MAPPO_FULL,504000.0,Ant-v2 4x2
